proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0x2780f9627b9cd6eebe8048c0cdc92b4e99389ac0,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,254.669406,0.39266591370617954,1738957244,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,knownholistic,99.999995
0x991e631ce8ed39795d5935a78c9b0cf118c78ffb,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,115.77777,0.8637236060083037,1739148697,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,rayku,99.999993
0xa6722d45a810d56553bbbd1c8914145479630c23,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,149.51515,0.66,1739138711,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,ezmoney.eth,98.67999900000001
0x051619fbe321051c85ebff455d5fb3677b85dbc2,SELL,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,100.22,0.981,1739166500,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,QJYH,98.31582
0xdc38aaeb14319318e239877181514af517518df6,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,279.965347,0.3505076612213725,1738973892,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,xrp24,98.129999
0x68163e00a9e4987d0bd53905fa673acb51a8b693,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,123.59,0.79,1738855641,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,JoshuaHendrickson,97.63610000000001
0x7cc66a570765fd312538b1639d8506d5c9a5ea2b,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,140.39,0.6895077997008334,1739139285,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,opopdenejka,96.8
0x3eecdf8460fe9631de23f7f867a61d69a21d8f96,SELL,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,278.01,0.3287043631524046,1739134305,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,LEBRON,91.3831
0xbe9815001648b53b1f9630b15985250f6528db8e,BUY,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,300.0,0.3,1739122740,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,Yes,0,tckk,90.0
0x58e118878c2ed050dccb2e66027a4d006099553d,SELL,0x4e4bf0d1ded2a10390c862a2b382ca9cc7af716acd7fddcf98de7e5712c802e2,86.86,0.999,1739193860,Will there be a streaker?,will-there-be-a-streaker-at-super-bowl-lix,will-there-be-a-streaker-at-super-bowl-lix,No,1,Chandlerchip66,86.77314
