proxyWallet,side,conditionId,size,price,timestamp,title,slug,eventSlug,outcome,outcomeIndex,name,total_trade_value
0x45d59c4d70128ce7969124b515549aafb90e47ef,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10010.01,0.999,1767549491,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,sports-professional,9999.99999
0x4ad6cadefae3c28f5b2caa32a99ebba3a614464c,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10000.0,0.999,1767718781,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,noreasapa,9990.0
0x4ad6cadefae3c28f5b2caa32a99ebba3a614464c,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,10000.0,0.999,1767718851,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,noreasapa,9990.0
0xf5831e00655e4bc688a66e49a0916e1b4b66edc8,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,9546.0,0.999,1767549203,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,hdfddfgdfg,9536.454
0x000d257d2dc7616feaef4ae0f14600fdf50a758e,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,9295.09,0.994,1767434313,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,scottilicious,9239.31946
0xdcd669c506a938bae9269a84b8bd2bdb220484cd,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,9260.46,0.996,1767435827,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,thegreengem,9223.41816
0x08354f0ec613f7b8a0abc0b7cacf7cee899f0e07,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,8049.05,0.999,1767533537,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,Magic-Mushroom-Predicting,8041.000950000001
0x000d257d2dc7616feaef4ae0f14600fdf50a758e,SELL,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,8000.0,0.999,1767568949,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,scottilicious,7992.0
0x329529e574926056dad6627e9677eef8511270f6,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,7910.45,0.98,1767432767,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,thejoker96,7752.241
0x48afe8fbde091ff3e616901dc92ef20862c289cc,BUY,0xbfa45527ec959aacc36f7c312bd4f328171a7681ef1aeb3a7e34db5fb47d3f1d,8104.597469,0.8637073000571498,1767432229,Maduro in U.S. custody by January 31?,maduro-in-us-custody-by-january-31,maduro-in-us-custody-by-january-31,Yes,0,heresjimmy,6999.999998
